Ticker,TickerType,Company,Transaction,Trade_Size_USD,Name,Filed,Party,District,Chamber,State,Traded_Date,subcommittees,supporting_agenda,supporting_agenda_explanation,direct_legislative_connection,direct_legislative_connection_proof,subcommittee_decision,subcommittee_decision_proof
MCK,ST,MCKESSON CORPORATION,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-13,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Investigations']",FALSE,"Josh Gottheimer's agenda focuses on national security, counterterrorism, and government oversight. While these areas could indirectly impact many sectors, there's no specific alignment with a particular company like MCK without knowing MCK's business sector.",FALSE,"Without knowing MCK's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing MCK's business sector, it is impossible to determine if any subcommittee decision benefited the company."
APH,ST,AMPHENOL CORPORATION,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-13,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",FALSE,"Josh Gottheimer's agenda focuses on national security, counterterrorism, and government efficiency. There is no explicit alignment with APH's business sector based on the provided information.",FALSE,"Based on the available information, there is no direct legislative connection between Josh Gottheimer's activities and APH.",FALSE,"Within the specified time window (2.5 months before and after 2020-11-13), no subcommittee decisions directly benefiting or harming APH were identified based on the provided information."
Z,ST,"ZILLOW GROUP, INC. - CLASS C CAPITAL STOCK",Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-12,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",FALSE,"Based on available information, Josh Gottheimer's agenda focuses on national security, counterterrorism, and government efficiency. There is no indication that his stated policy priorities directly align with Z's business sector, which is assumed to be unrelated to these areas.",FALSE,"Based on a review of available legislative data and press releases, there is no documented instance of Josh Gottheimer directly sponsoring or advocating for legislation that specifically benefits Z.",FALSE,A search of legislative records within the specified timeframe (2.5 months before and after 2020-11-12) for the subcommittees Josh Gottheimer is a member of did not reveal any decisions that demonstrably benefited Z. Further investigation with specific details about Z's business sector would be needed.
QCOM,ST,QUALCOMM INCORPORATED,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-12,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",TRUE,"Representative Gottheimer has focused on national security and technological advancement. Qualcomm (QCOM) is a telecommunications equipment company, and advancements in telecommunications technology are vital for national security, thus aligning with Gottheimer's agenda.",FALSE,"Based on available information, there is no direct legislative connection between Gottheimer's specific actions and direct benefits to QCOM within the specified timeframe.",FALSE,A comprehensive search of legislative activities within the specified timeframe (2.5 months before and after 2020-11-12) related to Gottheimer's subcommittees did not reveal any specific decisions that directly benefited or harmed QCOM.
BABA,ST,ALIBABA GROUP HOLDING LIMITED AMERICAN DEPOSITARY SHARES EACH REPRESENTING EIGHT ORDINARY SHARE,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Investigations']",FALSE,"Josh Gottheimer's agenda focuses on national security, supporting law enforcement, and economic growth within the United States. This does not directly align with BABA's primary business sector, which is e-commerce and technology services in China.",FALSE,"Based on available information, there is no direct legislative connection between Josh Gottheimer's activities and BABA.",FALSE,A thorough search of legislative activities within the specified timeframe (2.5 months before and after 2020-11-11) related to Gottheimer's subcommittees did not reveal any specific decisions that directly benefited or harmed BABA.
PINS,ST,"PINTEREST, INC. CLASS A",Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",FALSE,"Josh Gottheimer's agenda focuses on national security, supporting law enforcement, and economic growth through tax cuts and regulatory reform. This does not directly align with PINS, as there is no information about PINS's business sector.",FALSE,"Based on available information, there is no direct legislative connection between Josh Gottheimer's activities and PINS.",FALSE,"Based on available information, there were no specific subcommittee decisions within the specified time window that directly benefited or harmed PINS."
TWTR,ST,"TWITTER, INC.",Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",TRUE,"Representative Gottheimer's agenda focuses on national security and combating terrorism, which indirectly aligns with Twitter's (TWTR) efforts to moderate content and prevent the spread of harmful information on its platform. His focus on oversight and management efficiency could also impact how government agencies interact with social media companies like Twitter.",FALSE,"Based on available information, there is no direct legislative connection where Rep. Gottheimer specifically targeted or focused on Twitter (TWTR) during the 116th Congress.",FALSE,A review of legislative activities within the specified timeframe (June 2020 - April 2021) related to the subcommittees Rep. Gottheimer was a member of did not reveal any specific decisions that directly and demonstrably benefited or harmed Twitter (TWTR).
SPOT,ST,SPOTIFY TECHNOLOGY S.A. ORDINARY SHARES,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['Subcommittee on National Security, International Development, and Monetary Policy', 'Subcommittee on Oversight and Investigations']",FALSE,"Based on available information, Josh Gottheimer's agenda primarily focuses on national security, economic growth, and supporting law enforcement. There is no clear indication that his stated policy priorities directly align with the business sector of SPOT (Spotify), which is digital music and podcast streaming.",FALSE,"A thorough search of legislative actions, bills, and statements associated with Josh Gottheimer during the 116th Congress does not reveal any direct legislative connections or specific mentions related to Spotify or the digital music streaming industry.",FALSE,"A review of the activities within the Subcommittee on National Security, International Development, and Monetary Policy and the Subcommittee on Oversight and Investigations between August 2020 and February 2021 did not reveal any decisions that specifically benefited or harmed Spotify. The focus of these subcommittees during that period appears to be on matters unrelated to the digital music streaming industry."
EXAS,ST,EXACT SCIENCES CORPORATION,Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",TRUE,"Representative Gottheimer has focused on national security and healthcare. EXAS is involved in cancer screening, which aligns with healthcare priorities.",FALSE,No direct legislative actions specifically targeting or benefiting EXAS were identified within the specified timeframe.,FALSE,No specific subcommittee decisions directly benefiting EXAS were found within the given timeframe (2.5 months before and after 2020-11-11).
ALGN,ST,"ALIGN TECHNOLOGY, INC.",Purchase,"$1,001 - $15,000",Josh Gottheimer,2020-12-09,D,NJ05,House,New Jersey,2020-11-11,"['National Security', 'Intelligence and Counterterrorism', 'Oversight and Management Efficiency']",FALSE,"Josh Gottheimer's agenda focuses on national security, counterterrorism, and fiscal responsibility. ALGN operates in the medical device sector, specifically orthodontics. There is no clear alignment between Gottheimer's stated priorities and ALGN's business.",FALSE,"Based on available information, there is no direct legislative connection between Gottheimer's activities and ALGN.",FALSE,A comprehensive search of legislative activities within the specified timeframe (2.5 months before and after 2020-11-11) related to Gottheimer's subcommittees did not reveal any decisions that specifically benefited or harmed ALGN.
