politican_1,politican_2,legislative_collaboration,num_common_sponership_compaines_tickets,common_116_congress_committees,legislative_collaboration_evidence
Gilbert Cisneros,"Sullivan, Dan",True,0,[],H.R.5404 - To amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children.
Gilbert Cisneros,Susie Lee,True,0,"[""Veterans' Affairs""]",H.Res.445
Gilbert Cisneros,Tom Malinowski,True,0,[],H.Res.773
Gilbert Cisneros,Thomas Suozzi,True,0,"[""Ways and Means""]",H.Res.415
Gilbert Cisneros,Suzan K. Delbene,True,0,"[""Ways and Means""]",H.R.1423 - Ending Surprise Billing Act
Gilbert Cisneros,"Toomey, Patrick",False,0,[],
Gilbert Cisneros,Tom Rice,True,0,[],H.R.1423 - Disaster Tax Fairness Act of 2019
Gilbert Cisneros,"Toomey, Pat",True,0,[],H.R.1418 - Veteran Treatment Court Coordination Act of 2019
Gilbert Cisneros,Virginia Foxx,True,0,"[""Education and Labor""]",H.Res.78
Gilbert Cisneros,Warren Davidson,True,0,[],H.Res. 246
Gilbert Cisneros,"Whitehouse, Sheldon",True,0,[],H.Res.676
Gilbert Cisneros,"Wicker, Roger",False,0,[],
Gilbert Cisneros,W. Greg Steube,True,0,[],H.Res.676
Gilbert Cisneros,William R. Timmons Iv,True,0,"[""Veterans' Affairs""]",H.R.1423
Gilbert Cisneros,"Wyden, Ron",True,0,[],H.R.5404 - To amend the Internal Revenue Code of 1986 to extend the funding of the Patient-Centered Outcomes Research Trust Fund.
Gilbert Cisneros,Zoe Lofgren,True,0,"[""Science, Space, and Technology"", ""Homeland Security""]","H.R.4760 - To amend the Immigration and Nationality Act to provide special immigrant status for certain individuals who served honorably in the Armed Forces of the United States, and for other purposes."
Greg Gianforte,Harley E. Rouda Jr.,True,0,[],"H.R.5641: To amend title 38, United States Code, to provide for extensions of the time limitations for use of entitlement under the laws administered by the Secretary of Veterans Affairs for educational assistance under the Post-9/11 Educational Assistance program in cases in which a person has been ordered to relocate as a result of a major disaster declared by the President."
Greg Gianforte,James E Hon Banks,False,0,[],
Greg Gianforte,"Hoeven, John",True,0,[],Both cosponsored H.R.5314 - Northern Border Security Review Act
Greg Gianforte,James E. Banks,False,0,[],
Greg Gianforte,James R. Langevin,True,0,[],H.Res.57
Greg Gianforte,James French Hill,True,0,[],Both cosponsored H.R. 4996 - Supporting America’s Innovators Act of 2019.
Greg Gianforte,Joe Courtney,True,0,[],"H.R.5404 - To designate the facility of the United States Postal Service located at 135 Main Street in Windsor, New York, as the ""John H. Brinck Post Office""."
Greg Gianforte,John A. Yarmuth,True,0,[],H.R.5404 - Fallen Warrior Battlefield Cross Memorial Act
Greg Gianforte,John Curtis,True,0,[],H.R.4991 - Advancing American AI Act
Greg Gianforte,John Rutherford,True,0,[],"H.R.4994 - To amend title 18, United States Code, to prohibit the transmission of certain visual depictions."
Greg Gianforte,Josh Gottheimer,True,0,[],H.R.4990 - Promoting Transparent Standards for Corporate Insiders Act
Greg Gianforte,Justin Amash,True,0,[],H.R.4990 - Amash and Gianforte were cosponsors of the Advancing Innovation and Reforming Regulation Act of 2019.
Greg Gianforte,Katherine M. Clark,False,0,[],
Greg Gianforte,Kathy Castor,False,0,[],
Greg Gianforte,K. Michael Conaway,True,0,[],"H.R.5663 - To designate the facility of the United States Postal Service located at 2585 Business Loop I-70 East in Columbia, Missouri, as the ""Cpl. Walter Ray ‘Ray’ Pfeifer, Jr. Post Office Building""."
Greg Gianforte,Kevin Hern,True,0,[],H.R.7276 - Protecting Our Well-being by Expanding Telehealth Act of 2020
Greg Gianforte,Lloyd Doggett,False,0,[],
Greg Gianforte,"Loeffler, Kelly",False,0,[],
Greg Gianforte,Lois Frankel,False,0,[],
Greg Gianforte,Mark Dr Green,False,0,[],
Greg Gianforte,Mark Green,True,0,[],H.R.4990 - Protecting Community Television Act
Greg Gianforte,"McConnell, A. Mitchell Jr.",True,0,[],"They co-sponsored S.Res. 479: A resolution designating November 2019 as ""National Entrepreneurship Month""."
Greg Gianforte,Michael Garcia,False,0,[],
Greg Gianforte,Michael K. Simpson,True,0,[],H.R.4990 - Yellowstone National Park Boundary Expansion Act
Greg Gianforte,Michael Patrick Guest,True,0,[],"H.R.4994 - To designate the facility of the United States Postal Service located at 102 West Main Street in McLain, Mississippi, as the ""Corporal Donald Ray Trippe Memorial Post Office""."
Greg Gianforte,Mikie Sherrill,False,0,[],
Greg Gianforte,"King, Angus",,0,[],
Greg Gianforte,Mo Brooks,True,0,[],H.R.920
Greg Gianforte,Nancy Pelosi,False,0,[],
Greg Gianforte,"Perdue, David",False,0,[],
Greg Gianforte,"Moran, Jerry",True,0,[],Both cosponsored H.R.5378 - Special Envoy To Monitor and Combat Anti-Semitism Act of 2019
Greg Gianforte,Peter Welch,True,0,[],"H.R.4990 - To amend the Energy Policy and Conservation Act to require the Secretary of Energy to establish a program to incentivize energy efficiency with respect to data centers, and for other purposes."
Greg Gianforte,"Peters, Gary",True,0,[],H.R.6395 - William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021
Greg Gianforte,Raúl M. Grijalva,True,0,[],H.R.5430
Greg Gianforte,Richard W. Allen,True,0,[],"H.R.4994 - To designate the facility of the United States Postal Service located at 102 West Main Street in McLemoresville, Tennessee, as the ""Paula Croom Robinson and Marine Lance Cpl. Benjamin W. Schmidt Post Office""."
Greg Gianforte,Rick Larsen,True,0,[],H.R.5395 - Fallen Warrior Battlefield Cross Memorial Act
Greg Gianforte,Robert E. Latta,True,0,[],H.R.5395
Greg Gianforte,Robert J. Wittman,True,0,"[""Armed Services Committee""]",H.R.4996 - Supporting the designation of September 2020 as National Prostate Cancer Awareness Month
Greg Gianforte,"Roberts, Pat",False,0,[],
Greg Gianforte,Roger W. Marshall,True,0,[],H.R.1418
Greg Gianforte,"Sullivan, Dan",True,0,[],H.R.5981: Supporting the efforts of the people of Taiwan to develop and implement strategies to counter disinformation campaigns.
Greg Gianforte,Susan W. Brooks,True,0,[],H.R.1418 - Fallen Warrior Battlefield Cross Memorial Act
Greg Gianforte,Susan A. Davis,False,0,[],
Greg Gianforte,Suzan K. Delbene,True,0,[],H.R.5404 - Advancing Research to Prevent Suicide Act
Greg Gianforte,Susie Lee,True,0,[],H.R.6395 - William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021
Greg Gianforte,Tom Malinowski,True,0,[],H.Res.676: Expressing the sense of the House of Representatives that the Government of the People's Republic of China and the Communist Party of China should cease their campaign of disinformation and malicious cyber activities aimed at undermining United States elections.
Greg Gianforte,Thomas Suozzi,True,0,[],H.R.5607 - To amend the Internal Revenue Code of 1986 to allow a credit against tax for investment in qualified opportunity zones.
Greg Gianforte,Tom Rice,True,0,[],Both Gianforte and Rice co-sponsored H.R.1418 - Investing in American Workers Act of 2019.
Greg Gianforte,"Toomey, Pat",False,0,[],
Greg Gianforte,"Toomey, Patrick",False,0,[],
Greg Gianforte,Virginia Foxx,True,0,[],H.R.4905 - Promoting Apprenticeships Act of 2019
Greg Gianforte,W. Greg Steube,True,0,[],"H.R.5609 - To amend title 18, United States Code, to prohibit the knowing publication or distribution of personal information of certain individuals, and for other purposes."
Greg Gianforte,"Wicker, Roger",False,0,[],
Greg Gianforte,Warren Davidson,True,0,[],"H.R.5404 - To amend the Securities Exchange Act of 1934 to require the Securities and Exchange Commission to seek public comment before issuing certain industry guidance, and for other purposes."
Greg Gianforte,"Whitehouse, Sheldon",True,0,[],"They co-sponsored S.Res.503: A resolution designating the week of September 20, 2020, through September 26, 2020, as ""National Clean Energy Week""."
Greg Gianforte,"Wyden, Ron",False,0,[],
Greg Gianforte,William R. Timmons Iv,True,0,[],H.R.5404 - Investing in American Workers Act of 2019
Harley E. Rouda Jr.,"Hoeven, John",False,0,[],
Greg Gianforte,Zoe Lofgren,True,0,[],H.R.4913 - Amends the PROTECT Our Children Act of 2008 to require the CyberTipline to report information relating to online enticement of children to the National Center for Missing and Exploited Children.
Harley E. Rouda Jr.,James E Hon Banks,True,0,[],H.Res.777
Harley E. Rouda Jr.,James E. Banks,False,0,[],
Harley E. Rouda Jr.,James R. Langevin,True,0,[],H.Res.445
Harley E. Rouda Jr.,Joe Courtney,True,0,"[""Oversight and Reform""]",H.R.5494 - Coastal Communities Ocean Acidification Act of 2020
Harley E. Rouda Jr.,James French Hill,True,0,[],H.R.1146 - To require the Secretary of the Interior to reissue regulations removing the gray wolf from the list of endangered and threatened wildlife under the Endangered Species Act of 1973.
Harley E. Rouda Jr.,John A. Yarmuth,True,0,[],H.R.5378
Harley E. Rouda Jr.,John Rutherford,True,0,"[""Transportation and Infrastructure""]",H.Res.676
Harley E. Rouda Jr.,John Curtis,True,0,[],H.R.5434
Harley E. Rouda Jr.,Josh Gottheimer,True,0,[],H.Res.417
Harley E. Rouda Jr.,K. Michael Conaway,False,0,[],
Harley E. Rouda Jr.,Justin Amash,True,0,[],H.R.1423 - Ending Forced Arbitration of Sexual Harassment Act of 2019
Harley E. Rouda Jr.,Katherine M. Clark,True,0,"[""Oversight and Reform""]",H.Res.417
Harley E. Rouda Jr.,Kathy Castor,True,0,[],H.Res.41
Harley E. Rouda Jr.,Kevin Hern,True,0,[],H.Res.793
Harley E. Rouda Jr.,"King, Angus",True,0,[],H.R.5378: Forgotten Coast Disaster Assistance Act
Harley E. Rouda Jr.,"Loeffler, Kelly",False,0,[],
Harley E. Rouda Jr.,Lloyd Doggett,True,0,[],H.R.5379 - Lowering Drug Costs Through Competition Act of 2019
Harley E. Rouda Jr.,Lois Frankel,True,0,"[""Oversight and Reform""]",H.Res.41
Harley E. Rouda Jr.,Mark Dr Green,True,0,[],H.R.1423 - Coastal and Marine Economies Protection Act
Harley E. Rouda Jr.,Mark Green,True,0,[],H.Res.875
Harley E. Rouda Jr.,"McConnell, A. Mitchell Jr.",False,0,[],
Harley E. Rouda Jr.,Michael K. Simpson,False,0,[],
Harley E. Rouda Jr.,Michael Garcia,True,0,[],H.R.1423 - Coastal and Marine Economies Act of 2019
Harley E. Rouda Jr.,Michael Patrick Guest,True,0,[],H.R.1423 - Coastal and Great Lakes Communities Enhancement Act
Harley E. Rouda Jr.,"Moran, Jerry",False,0,[],
Harley E. Rouda Jr.,Mo Brooks,True,0,[],H.Res.875
Harley E. Rouda Jr.,Mikie Sherrill,True,0,"[""Science, Space, and Technology"", ""Transportation and Infrastructure""]",H.Res.41 (Expressing the sense of the House of Representatives that the United States should establish a national goal of conserving at least 30 percent of United States lands and waters by 2030.)
Harley E. Rouda Jr.,"Perdue, David",False,0,[],
Harley E. Rouda Jr.,Peter Welch,True,0,[],H.R.5434 - No Oil Producing and Exporting Cartels Act of 2019
Harley E. Rouda Jr.,Nancy Pelosi,True,0,[],"H.R.1423 - To designate the facility of the United States Postal Service located at 2335 North Lincoln Avenue in Chicago, Illinois, as the ""Haydee B. Caldero Post Office Building""."
Harley E. Rouda Jr.,"Peters, Gary",True,0,[],H.Res.844
Harley E. Rouda Jr.,Raúl M. Grijalva,True,0,[],H.R.1424 - Grand Canyon Centennial Protection Act
Harley E. Rouda Jr.,Robert E. Latta,True,0,[],H.R.1423
Harley E. Rouda Jr.,Richard W. Allen,True,0,[],H.Res.445
Harley E. Rouda Jr.,Rick Larsen,True,0,"[""Transportation and Infrastructure""]",H.R.5433: Coast Guard Authorization Act of 2020
Harley E. Rouda Jr.,"Roberts, Pat",False,0,[],
Harley E. Rouda Jr.,Roger W. Marshall,True,0,[],H.R.5378
Harley E. Rouda Jr.,Robert J. Wittman,True,0,"[""Oversight and Reform""]","H.R.5378 - To designate the facility of the United States Postal Service located at 815 County Road 23 in Tyrone, New York, as the ""Staff Sergeant Parker Shine Memorial Post Office""."
Harley E. Rouda Jr.,"Sullivan, Dan",True,0,[],H.Res.834
Harley E. Rouda Jr.,Susie Lee,True,0,[],H.R.5671
Harley E. Rouda Jr.,Susan A. Davis,True,0,"[""Oversight and Reform""]",H.Res.41
Harley E. Rouda Jr.,Susan W. Brooks,True,0,[],H.Res.844
Harley E. Rouda Jr.,Suzan K. Delbene,True,0,"[""Ways and Means"", ""House Transportation and Infrastructure Committee""]",H.R.1423
Harley E. Rouda Jr.,Thomas Suozzi,True,0,"[""Oversight and Reform""]",H.R.1423 - Coastal and Marine Economies Protection Act
Harley E. Rouda Jr.,Tom Malinowski,True,0,"[""Oversight and Reform""]",H.Res.41 (Expressing the sense of the House of Representatives that the United States should rejoin the Paris Agreement on climate change)
Harley E. Rouda Jr.,Tom Rice,True,0,[],H.R.1423 - Coastal and Marine Economies Act of 2019
Harley E. Rouda Jr.,"Toomey, Pat",False,0,[],
Harley E. Rouda Jr.,"Toomey, Patrick",False,0,[],
Harley E. Rouda Jr.,Virginia Foxx,True,0,[],H.R.1418 - Safe Disposal of Unused Medication Act of 2019
Harley E. Rouda Jr.,W. Greg Steube,True,0,[],H.Res.676
Harley E. Rouda Jr.,Warren Davidson,True,0,[],H.Res.874
Harley E. Rouda Jr.,"Whitehouse, Sheldon",True,0,[],H.Res.777
Harley E. Rouda Jr.,"Wicker, Roger",False,0,[],
Harley E. Rouda Jr.,"Wyden, Ron",False,0,[],
Harley E. Rouda Jr.,William R. Timmons Iv,True,0,[],H.Res.676 - Expressing the sense of the House of Representatives that the United States should establish a comprehensive national strategy to ensure United States leadership in the global deployment of 5G technology.
"Hoeven, John",James E Hon Banks,True,0,"[""Armed Services Committee""]",S.Res.61
Harley E. Rouda Jr.,Zoe Lofgren,True,0,[],H.Res.876
"Hoeven, John",James E. Banks,False,0,[],
"Hoeven, John",James French Hill,True,0,"[""Senate Committee on Agriculture, Nutrition, and Forestry"", ""Senate Committee on Appropriations"", ""Senate Committee on Banking, Housing, and Urban Affairs""]",H.R.4990
"Hoeven, John",James R. Langevin,True,0,"[""Appropriations""]",H.R.4990 - DHS Blue Campaign Authorization Act of 2019
"Hoeven, John",Joe Courtney,True,0,"[""Appropriations""]","H.R.4990 - To amend the Small Business Act to improve the loan guarantee program, and for other purposes."
"Hoeven, John",John A. Yarmuth,True,0,[],"H.R.920 - To designate the facility of the United States Postal Service located at 110 West Main Street in McLain, Mississippi, as the ""Specialist Shannon L. Chappell Post Office Building""."
"Hoeven, John",John Curtis,True,0,[],H.Res. 872
"Hoeven, John",John Rutherford,True,0,[],Both co-sponsored H.R.6172 - Hack DHS Act
"Hoeven, John",Justin Amash,False,0,[],
"Hoeven, John",Josh Gottheimer,True,0,[],Both were co-sponsors of H.R.1418 - Fallen Warrior Battlefield Cross Memorial Act
"Hoeven, John",Kathy Castor,True,0,[],H.Res.85
"Hoeven, John",K. Michael Conaway,True,0,"[""Agriculture, Nutrition, and Forestry Committee"", ""Agriculture Committee""]","Both were co-sponsors of H.R.5609 - To designate the facility of the United States Postal Service located at 202 East Washington Street in Knox City, Texas, as the ""K. Michael Conaway Post Office""."
"Hoeven, John",Katherine M. Clark,True,0,[],"Both were co-sponsors of H.Res. 246, Condemning violence and threats of violence motivated by white supremacy."
"Hoeven, John",Kevin Hern,True,0,[],H.R.1418 - Tribal Labor Sovereignty Act of 2019
"Hoeven, John",Lois Frankel,True,0,[],H.Res.875
"Hoeven, John",Lloyd Doggett,True,0,[],H.Res.85
"Hoeven, John","Loeffler, Kelly",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Armed Services"", ""Appropriations""]",S.Res.475
"Hoeven, John","King, Angus",True,0,"[""Agriculture, Nutrition, and Forestry Committee"", ""Armed Services Committee"", ""Energy and Natural Resources Committee"", ""Appropriations Committee""]",S.3051: A bill to amend the Energy Policy Act of 2005 to reauthorize certain programs under that Act.
"Hoeven, John",Michael Garcia,False,0,[],
"Hoeven, John","McConnell, A. Mitchell Jr.",True,0,"[""Agriculture, Nutrition, and Forestry Committee"", ""Appropriations Committee""]",S.Res.475
